iter	MAPE	RMSE
1655	0.006642161084	91574.48887
1656	0.006641784859	91570.56692
1657	0.006641200262	91564.50857
1658	0.006640098293	91561.73831
1659	0.006628596378	91561.1097
1660	0.006628232041	91556.5583
1661	0.006628581724	91552.30261
1662	0.006628337944	91547.01751
1663	0.00662764994	91537.20025
1664	0.006626083924	91531.49135
1665	0.006626262053	91528.64999
1666	0.00661655804	91526.17038
1667	0.006615763005	91523.22226
1668	0.00661555324	91521.35023
1669	0.006610000848	91520.69995
1670	0.006609703152	91517.75573
1671	0.006609124538	91513.60297
1672	0.006609069729	91510.69624
1673	0.006583873857	91510.53934
1674	0.006583195038	91507.4333
1675	0.006581169428	91506.62414
1676	0.00657312094	91506.05475
1677	0.006572854124	91503.9453
1678	0.006572438982	91501.30369
1679	0.00657110057	91500.54187
1680	0.006570907872	91498.10969
1681	0.006569456137	91496.19243
1682	0.006568335263	91495.58347
1683	0.006568044968	91493.41867
1684	0.006567568167	91492.00717
1685	0.006567413906	91490.35353
1686	0.006566993525	91485.81356
1687	0.006566969588	91481.57117
1688	0.006566982711	91479.52044
1689	0.006566736058	91474.85926
1690	0.006566369496	91473.05983
1691	0.006565074914	91472.21942
1692	0.006564347786	91470.74598
1693	0.006565061419	91467.33695
1694	0.006564203713	91464.67519
1695	0.006563524588	91459.27562
1696	0.006563306329	91456.24639
1697	0.006563173303	91453.14236
1698	0.006563332895	91449.71981
1699	0.006558884005	91449.00281
1700	0.006557591375	91442.60555
1701	0.006558172113	91438.52061
1702	0.006557792044	91436.50406
1703	0.006544350771	91436.31469
1704	0.006543037169	91433.81288
1705	0.006542246755	91432.7879
1706	0.006541253402	91427.87189
1707	0.006541229188	91424.91474
1708	0.006535336539	91424.70826
1709	0.006531679011	91424.23907
1710	0.006530776291	91421.85456
1711	0.006528976349	91419.61487
1712	0.006519035962	91419.00318
1713	0.006517115156	91418.30941
1714	0.00651675544	91415.92081
1715	0.00651028637	91415.39622
1716	0.006510585446	91412.89112
1717	0.006504901688	91412.50935
1718	0.006503076483	91407.97087
1719	0.006502704162	91404.75978
1720	0.006501956425	91403.83658
1721	0.006497279566	91403.49843
1722	0.006493099715	91403.25513
1723	0.006492486198	91401.79742
1724	0.006491751834	91398.11638
1725	0.006491644883	91395.37671
1726	0.006487040445	91394.93422
1727	0.006486425635	91389.90645
1728	0.006486059319	91386.97474
1729	0.006486051518	91383.36426
1730	0.006486227796	91379.5897
1731	0.00648408642	91376.80095
1732	0.006484835341	91370.33271
1733	0.006484624926	91365.48912
1734	0.006484128577	91364.87337
1735	0.006484578234	91361.23437
1736	0.00648453659	91359.21863
1737	0.006484471987	91355.26601
1738	0.006484302241	91352.94783
1739	0.006483835135	91349.13385
1740	0.006483582161	91347.27799
1741	0.006483834739	91337.68356
1742	0.006481852199	91331.96581
1743	0.006477187617	91331.37661
1744	0.006476686712	91329.38383
1745	0.006476774988	91325.49422
1746	0.006476213482	91321.07584
1747	0.006476886644	91318.99413
1748	0.00647699495	91315.51018
1749	0.006475987537	91312.90912
1750	0.00647291164	91312.20611
1751	0.006465056229	91309.40624
1752	0.006464847561	91306.07565
1753	0.006464509759	91303.36039
1754	0.006464302636	91301.73264
1755	0.006460045746	91301.38432
1756	0.006459329053	91295.75641
1757	0.006459609759	91292.84975
1758	0.006456877424	91292.06133
1759	0.006455849065	91290.62498
1760	0.006455294563	91287.27701
1761	0.006455281253	91285.6706
1762	0.006455891691	91281.76088
1763	0.006454772938	91277.21124
1764	0.006454006852	91271.75766
1765	0.006453511718	91267.07639
1766	0.006452678496	91262.21818
1767	0.00645258154	91258.88759
1768	0.006452779013	91255.28247
1769	0.006452787787	91251.48119
1770	0.00645222209	91249.32407
1771	0.006451463392	91242.35135
1772	0.006450915346	91239.18456
1773	0.006450434577	91238.03834
1774	0.006450281966	91236.13702
1775	0.00644850164	91235.56497
1776	0.00644827189	91233.99203
1777	0.006447534582	91232.71937
1778	0.006445973764	91231.23387
1779	0.006445039252	91230.5458
1780	0.006444631547	91229.68482
1781	0.006443773141	91227.99999
1782	0.006442915664	91224.87507
1783	0.006442352243	91222.50644
1784	0.006439275063	91221.99414
1785	0.00643928412	91220.17799
1786	0.006438941514	91218.958
1787	0.006438440416	91216.75456
1788	0.006430260072	91216.37993
1789	0.006426667397	91216.0913
1790	0.006425155086	91213.43811
1791	0.00640410279	91212.93174
1792	0.006403439943	91208.45586
1793	0.00639169252	91208.31184
1794	0.006391423259	91204.82405
1795	0.006390443842	91204.27035
1796	0.006389823531	91202.06996
1797	0.006389279401	91200.4863
1798	0.006388329467	91199.94131
1799	0.00638802756	91195.96493
1800	0.006387786394	91194.05426
1801	0.006383131637	91193.40396
1802	0.006379933396	91192.46902
1803	0.006376632852	91192.11436
1804	0.006376036933	91188.879
1805	0.006375533703	91187.85245
1806	0.006374503082	91186.95278
1807	0.006373111102	91185.80585
1808	0.006372867318	91184.50638
1809	0.006372778905	91179.99282
1810	0.006372541259	91177.74227
1811	0.006372683501	91174.84522
1812	0.006372121263	91168.74392
1813	0.006371577682	91167.46344
1814	0.006370858521	91166.62352
1815	0.006369921405	91162.81665
1816	0.006368627982	91160.92225
1817	0.006367568857	91157.40808
1818	0.006368818349	91154.45149
1819	0.006368017936	91147.20974
1820	0.006367874145	91144.92606
1821	0.006367634009	91141.84219
1822	0.006367239703	91140.19557
1823	0.006367002982	91138.28336
1824	0.006366458567	91136.53575
1825	0.006366008737	91133.50274
1826	0.006365387138	91132.68638
1827	0.006364779867	91129.55088
1828	0.00636452543	91126.62605
1829	0.006364469092	91125.09696
1830	0.006364519222	91119.94479
1831	0.006364322138	91118.72023
1832	0.006363741885	91116.75065
1833	0.006363585593	91110.81873
1834	0.006358721273	91110.33394
1835	0.006358394034	91107.56839
1836	0.006357543907	91106.2107
1837	0.006356896421	91105.30391
1838	0.006356537519	91103.25097
1839	0.006357219803	91100.26402
1840	0.006356602549	91095.95859
1841	0.006357005401	91092.3968
1842	0.006356449296	91089.3641
1843	0.006355827297	91088.18625
1844	0.006355314234	91085.70449
1845	0.006347460755	91085.39567
1846	0.006346720544	91084.37837
1847	0.00634659981	91079.75458
1848	0.006342868279	91079.40147
1849	0.006340156941	91079.15061
1850	0.006336024693	91078.29448
1851	0.006333657081	91078.03314
1852	0.006329898479	91077.68149
1853	0.006329623335	91075.78158
1854	0.006329163419	91074.71178
1855	0.006328589388	91073.94109
1856	0.006327646265	91070.31284
1857	0.006324792136	91070.00531
1858	0.006323641772	91068.81879
1859	0.006316150458	91068.65221
1860	0.006314159859	91068.5986
1861	0.006313241213	91064.67415
1862	0.006313843607	91062.31088
1863	0.006312933837	91060.39201
1864	0.006311509655	91058.07059
1865	0.006311039197	91056.98384
1866	0.006309932259	91053.66534
1867	0.006309022677	91051.65075
1868	0.006307923318	91048.86076
1869	0.006307453495	91044.562
1870	0.006307332212	91039.33454
1871	0.006304249813	91038.8277
1872	0.006303134604	91037.45274
1873	0.006303234204	91034.68489
1874	0.00630245637	91033.40362
1875	0.006298749507	91032.98531
1876	0.006298637203	91028.79535
1877	0.006297430014	91025.03219
1878	0.006297519741	91022.60246
1879	0.006297996507	91020.68119
1880	0.006298223102	91018.04402
1881	0.006297378538	91015.95538
1882	0.006297068106	91014.60466
1883	0.006296670948	91013.3152
1884	0.006296480593	91009.53155
1885	0.00629586124	91005.87047
1886	0.006294744385	91001.46356
1887	0.006294658363	91000.07759
1888	0.006294908258	90997.32385
1889	0.006294428647	90995.09265
1890	0.006294409927	90993.97485
1891	0.006294169937	90992.65013
1892	0.006293516378	90990.09935
1893	0.006293327995	90986.59113
1894	0.006293194573	90985.47245
1895	0.006292921204	90981.4567
1896	0.006290308439	90981.30784
1897	0.006289825394	90980.32118
1898	0.006286394881	90979.80319
1899	0.006286279767	90978.19384
1900	0.006286157778	90976.15833
1901	0.00628612878	90974.38416
1902	0.006285989034	90973.08869
1903	0.006285522593	90969.98245
1904	0.006285385866	90966.23333
1905	0.006284880092	90964.26703
1906	0.00628481356	90963.0573
1907	0.006286283866	90961.62716
1908	0.006285717265	90960.2032
1909	0.006284765026	90959.77406
1910	0.006283765539	90959.39313
1911	0.006283161983	90957.42792
1912	0.006283011712	90956.25416
1913	0.006281892157	90954.37185
1914	0.006281054653	90953.64245
1915	0.00628066421	90952.64662
1916	0.006280555224	90951.64775
1917	0.006279548343	90949.38589
1918	0.00627956173	90946.6476
1919	0.006279468614	90945.43589
1920	0.006279543318	90944.19444
1921	0.006279460582	90943.27918
1922	0.006278755254	90941.46134
1923	0.006278519437	90936.83275
1924	0.006278031738	90935.60295
1925	0.006276733136	90933.13867
1926	0.006276556245	90931.75258
1927	0.006268047157	90927.01551
1928	0.006267578397	90924.2097
1929	0.006266795569	90923.10095
1930	0.006264226886	90922.64801
1931	0.006263197196	90920.0595
1932	0.006263017018	90918.89743
1933	0.006261499906	90918.50623
1934	0.006241022385	90918.30548
1935	0.006240467727	90913.98301
1936	0.006240311992	90911.53405
1937	0.006240272681	90909.39652
1938	0.006239828484	90907.96734
1939	0.006237324834	90904.89011
1940	0.006230475116	90904.75333
1941	0.006230289454	90903.11629
1942	0.006229755872	90901.10718
1943	0.006229956725	90895.14164
1944	0.0062298251	90889.36125
1945	0.00622889474	90885.50794
1946	0.006228913353	90884.17418
1947	0.006228654667	90881.63373
1948	0.006228312449	90880.6462
1949	0.006227864897	90879.10932
1950	0.006226667321	90878.36109
1951	0.006226296573	90873.89536
1952	0.006225944444	90869.65104
1953	0.006225470434	90867.87052
1954	0.00622515056	90863.48521
1955	0.006225560687	90860.22586
1956	0.006224600176	90858.35456
1957	0.006224382037	90855.13253
1958	0.006224017517	90852.26032
1959	0.006223682254	90849.47228
1960	0.006223424046	90846.16483
1961	0.006223083948	90842.82253
1962	0.00622236854	90841.91901
1963	0.006221777561	90838.86341
1964	0.006221767974	90837.32901
1965	0.006221609337	90836.83774
1966	0.006216787507	90836.5284
1967	0.006213421168	90836.10617
1968	0.006208743971	90835.95606
1969	0.006208615509	90834.53457
1970	0.006208150949	90832.62624
1971	0.006207947307	90830.40056
1972	0.006207314342	90826.88448
1973	0.006207050964	90823.30152
1974	0.006202604654	90822.99827
1975	0.006202542269	90822.99179
1976	0.006198596549	90822.71181
1977	0.006198388343	90820.51022
1978	0.006183664817	90820.36133
1979	0.006183043917	90820.04979
1980	0.006182273819	90818.27918
1981	0.006181656895	90817.27564
1982	0.006182692461	90815.34733
1983	0.006181892562	90813.06788
1984	0.006181532877	90811.30487
1985	0.006181342391	90810.28908
1986	0.006181032553	90807.32995
1987	0.006181136162	90805.24584
1988	0.006180287666	90800.82701
1989	0.006175944965	90799.20947
1990	0.006175829213	90797.21188
1991	0.006175745263	90795.45103
1992	0.006174952883	90793.40465
1993	0.006174518729	90791.02657
1994	0.006166037759	90790.67358
1995	0.006165976792	90790.66748
1996	0.006164164851	90790.63265
1997	0.0061632477	90787.4666
1998	0.006163061084	90786.16713
1999	0.006163154141	90784.33101
2000	0.006159080626	90784.04909
2001	0.006158974231	90783.1431
2002	0.006158312248	90780.31893
2003	0.006157854414	90779.11307
2004	0.006148179751	90778.89992
2005	0.006145770245	90777.74118
2006	0.006145086146	90776.32217
2007	0.00614461647	90772.7365
2008	0.006144916129	90770.74221
2009	0.006144926099	90768.84892
2010	0.006144590195	90766.72182
2011	0.006145423875	90764.96491
2012	0.006140155461	90764.68016
2013	0.006138362884	90762.26319
2014	0.006138535238	90760.78726
2015	0.006138159238	90758.98665
2016	0.006137039702	90755.76537
2017	0.006136296921	90752.98347
2018	0.006135520761	90752.23898
2019	0.00612567836	90752.02143
2020	0.006112536156	90751.89684
2021	0.006111847347	90750.72894
2022	0.006112046426	90747.88045
2023	0.006111927142	90746.41899
2024	0.006111087949	90741.73384
2025	0.006109965406	90739.56083
2026	0.006110353057	90738.19608
2027	0.006109457242	90736.77447
2028	0.006108764548	90733.41218
2029	0.006094334626	90733.2851
2030	0.00609291372	90731.6766
2031	0.006091335122	90731.06639
2032	0.006090933416	90726.20269
2033	0.006090541762	90724.19091
2034	0.006089749769	90720.4727
2035	0.006089696398	90719.2523
2036	0.006089779307	90717.64219
2037	0.006089662733	90716.48274
2038	0.006088380281	90714.61468
2039	0.006087088367	90714.14599
2040	0.006080670463	90713.83903
2041	0.0060795237	90713.24287
2042	0.006079106468	90712.0757
2043	0.006078257778	90710.0413
2044	0.00607645777	90707.96002
2045	0.006074303199	90707.38303
2046	0.006073294254	90705.10748
2047	0.006073432071	90702.18066
2048	0.006072872847	90695.88895
2049	0.00607205605	90694.69829
2050	0.006071891999	90692.78539
2051	0.00607203045	90691.47224
2052	0.006067064096	90690.94382
2053	0.006066801001	90688.92223
2054	0.006067658765	90687.85264
2055	0.006067464555	90686.51054
2056	0.006066719663	90684.2357
2057	0.006067237362	90682.46007
2058	0.006067008108	90679.96519
2059	0.006066880832	90678.53243
2060	0.00606642928	90677.18719
2061	0.006065739605	90676.78552
2062	0.006053641141	90676.68677
2063	0.006053177698	90674.62708
2064	0.006047525218	90674.50378
2065	0.006046714185	90672.9108
2066	0.006046373864	90670.90713
2067	0.006046229238	90665.88634
2068	0.006045407137	90662.45147
2069	0.0060445526	90661.83413
2070	0.00604347943	90661.24976
2071	0.006043682241	90660.976
2072	0.00604334733	90659.8408
2073	0.006042947622	90658.76522
2074	0.006042607312	90658.14912
2075	0.006036511251	90657.87008
2076	0.006036016709	90656.86167
2077	0.006035532739	90654.81923
2078	0.006034351023	90650.75649
2079	0.006032414495	90650.3604
2080	0.006032098085	90646.99671
2081	0.006031154346	90645.2805
2082	0.006013687663	90645.17487
2083	0.006013371213	90644.82609
2084	0.006013051721	90643.01382
2085	0.006011406891	90642.54677
2086	0.006010651578	90638.59328
2087	0.0060099976	90635.89045
2088	0.006009808965	90631.6004
2089	0.006009587779	90630.55958
2090	0.006009350551	90629.93686
2091	0.006009289171	90627.2449
2092	0.006009059577	90624.87714
2093	0.006009065586	90623.02656
2094	0.006008915971	90621.77236
2095	0.006007534979	90620.45476
2096	0.006007079904	90619.39716
2097	0.006000830744	90619.04351
2098	0.006001000353	90616.79494
2099	0.006000520039	90614.58716
2100	0.005999500209	90614.18667
2101	0.005999420361	90613.47066
2102	0.005999042325	90612.32515
2103	0.005998429128	90610.00697
2104	0.005996997024	90607.61574
2105	0.005996669056	90606.00448
2106	0.005990400173	90605.62016
2107	0.00598922354	90605.03434
2108	0.005988507488	90599.40918
2109	0.005987804757	90597.85111
2110	0.005987763167	90596.69271
2111	0.005987667496	90595.21624
2112	0.00598675061	90594.12984
2113	0.005986162309	90593.17581
2114	0.005976828083	90592.92108
2115	0.00597572319	90591.8093
2116	0.005975618037	90590.00696
2117	0.005975588188	90586.065
2118	0.005975802135	90583.45303
2119	0.005975370337	90580.74405
2120	0.005972215493	90580.33662
2121	0.005971462127	90577.00011
2122	0.005970081068	90576.67351
2123	0.005970046556	90575.38461
2124	0.00596930207	90574.19653
2125	0.005969237387	90572.7569
2126	0.005968859789	90568.80247
2127	0.005968486416	90567.44128
2128	0.005967826351	90565.02208
2129	0.005966895592	90563.9751
2130	0.005966152857	90562.71393
2131	0.005965901417	90561.18547
2132	0.005965450554	90560.40934
2133	0.005964923703	90559.38486
2134	0.005964813409	90558.94759
2135	0.00596446282	90558.12843
2136	0.005964525105	90557.41344
2137	0.005964085145	90554.21833
2138	0.005964096216	90553.38867
2139	0.005963573863	90550.65751
2140	0.005963189548	90549.9899
2141	0.005962679182	90548.60687
2142	0.005962308221	90547.7568
2143	0.005962028049	90547.0586
2144	0.005961993892	90544.27402
2145	0.005959947748	90544.01941
2146	0.005959068035	90542.23513
2147	0.005958804145	90541.12451
2148	0.005958608399	90540.59744
2149	0.00595847098	90539.90255
2150	0.005958161982	90538.03828
2151	0.005957728844	90536.42983
2152	0.00595721591	90534.43419
2153	0.005956050844	90532.99983
2154	0.005955948153	90531.94552
2155	0.005955314232	90528.86112
2156	0.005955133599	90527.11541
2157	0.005954920609	90524.76945
2158	0.005953734821	90523.1812
2159	0.005953675628	90522.49421
2160	0.005952705289	90521.29942
2161	0.005952439043	90518.26501
2162	0.005952265328	90516.96906
2163	0.00595199234	90516.05871
2164	0.005950917363	90515.86177
2165	0.005946428481	90515.63818
2166	0.005945782901	90514.58809
2167	0.005945391291	90513.94825
2168	0.005944878591	90511.18839
2169	0.005945028421	90509.46829
2170	0.00594364062	90508.78098
2171	0.005943103503	90506.79736
2172	0.005941832048	90505.28362
2173	0.005941045574	90502.92465
2174	0.005940657402	90502.40915
2175	0.005940497292	90500.1831
2176	0.005940287085	90499.78877
2177	0.005940075141	90497.79661
2178	0.005939186341	90495.46009
2179	0.00593881911	90493.57892
2180	0.005938538787	90491.9352
2181	0.005938509036	90490.53119
2182	0.005938594499	90489.02032
2183	0.005935245818	90488.73576
2184	0.005935232961	90486.86483
2185	0.005935002435	90485.23677
2186	0.005934848078	90483.57521
2187	0.005934679754	90481.79777
2188	0.005934045659	90480.32171
2189	0.00593373132	90477.82692
2190	0.005933426552	90476.28413
2191	0.00592890838	90476.04228
2192	0.005928500725	90474.40363
2193	0.005928702666	90473.46884
2194	0.005928447794	90472.06328
2195	0.005928360097	90471.17298
2196	0.005928097234	90468.93001
2197	0.005927503787	90467.20786
2198	0.005925481527	90467.00946
2199	0.005924912559	90464.89551
2200	0.005924710428	90462.19638
2201	0.00592483899	90461.1182
2202	0.005924333955	90459.25464
2203	0.005922451189	90458.59538
2204	0.005922124978	90458.24866
2205	0.005921967217	90457.99719
2206	0.005922005725	90457.55891
2207	0.005921962133	90456.43022
2208	0.005919386249	90456.28826
2209	0.005918634851	90455.06698
2210	0.005913198322	90454.93312
2211	0.005911755197	90452.99486
2212	0.005911365604	90451.21257
2213	0.005910600463	90449.10224
2214	0.005910004492	90447.32202
2215	0.005910241795	90444.70511
2216	0.005901148234	90444.60246
2217	0.005901043223	90444.4341
2218	0.005901155543	90443.1094
2219	0.005899018626	90441.99772
2220	0.005898265738	90441.47074
2221	0.005888029969	90441.17454
2222	0.005887748162	90440.34223
2223	0.005886445313	90440.21103
2224	0.005885731281	90437.49656
2225	0.005885431731	90435.73246
2226	0.005884605394	90432.36613
2227	0.005884680481	90430.97154
2228	0.005884378723	90430.37044
2229	0.005884134236	90429.77244
2230	0.005884339631	90426.34916
2231	0.005883911884	90424.54545
2232	0.00588383672	90423.13274
2233	0.005882728955	90422.96022
2234	0.00588248559	90420.68268
2235	0.005881740091	90417.01493
2236	0.005881551149	90416.36192
2237	0.005881716997	90414.05095
2238	0.005881438764	90413.53404
2239	0.005881226842	90413.14385
2240	0.005881122502	90412.88326
2241	0.005880269119	90410.98796
2242	0.005880646337	90410.21851
2243	0.00588060958	90409.11273
2244	0.00588041688	90408.76703
2245	0.005880078378	90404.32964
2246	0.005879913741	90403.25063
2247	0.005879836463	90401.96228
2248	0.005879710832	90401.69049
2249	0.00587832903	90401.42516
2250	0.005877946069	90400.56776
2251	0.005877810945	90400.25326
2252	0.005877973523	90397.99506
2253	0.005877807778	90396.87281
2254	0.005877566924	90395.8364
2255	0.005876840015	90393.67137
2256	0.005875819213	90392.92491
2257	0.005874967308	90390.75655
2258	0.00587501395	90389.53562
2259	0.005874963372	90388.70278
2260	0.005875037375	90386.73162
2261	0.005873674384	90383.80762
2262	0.005873771763	90382.94872
2263	0.005873557656	90382.64672
2264	0.005873403955	90382.02694
2265	0.005873551174	90381.59084
2266	0.005869745102	90381.28989
2267	0.005869371256	90381.08382
2268	0.005868846028	90378.21769
2269	0.005865047616	90378.02721
2270	0.005864188593	90375.59925
2271	0.005864172543	90375.506
2272	0.005862864492	90375.02303
2273	0.005862769956	90374.93057
2274	0.00586065181	90374.62419
2275	0.005861549835	90372.35441
2276	0.00586153118	90370.9827
2277	0.005861202917	90370.5581
2278	0.005859700399	90370.2858
2279	0.005857433139	90369.92044
2280	0.005856452222	90368.30712
2281	0.005856369416	90366.90188
2282	0.005855969121	90363.23966
2283	0.005855682529	90361.38855
2284	0.005855165218	90358.96976
2285	0.005854797356	90357.79378
2286	0.005854476522	90356.3435
2287	0.005853977145	90354.29702
2288	0.005853969807	90352.67178
2289	0.005853737928	90351.49678
2290	0.005853861008	90351.121
2291	0.005853314503	90350.4801
2292	0.005853491506	90349.33054
2293	0.005853063372	90348.14733
2294	0.005852294013	90347.90209
2295	0.005852242633	90347.25836
2296	0.005846191313	90347.16909
2297	0.005845089071	90346.81963
2298	0.00584479122	90342.88368
2299	0.005844562514	90342.26673
2300	0.005844099401	90341.42702
2301	0.005843827559	90338.29965
2302	0.005844226112	90333.08777
2303	0.005844066095	90331.74141
2304	0.005843657089	90330.85908
2305	0.005843615059	90330.17069
2306	0.005843742128	90329.33411
2307	0.005843076727	90327.38664
2308	0.005842602253	90326.70814
2309	0.005842361516	90326.0582
2310	0.005841772765	90324.65534
2311	0.005840546824	90322.78111
2312	0.00584032444	90318.12982
2313	0.005838636289	90317.86127
2314	0.005838273323	90317.25607
2315	0.005838275256	90316.19731
2316	0.005837898723	90315.78231
2317	0.00583774026	90315.07317
2318	0.005836051715	90314.85017
2319	0.005835948955	90313.85289
2320	0.005834500521	90310.98863
2321	0.005834297054	90309.23317
2322	0.005833621286	90306.95838
2323	0.005833661607	90305.76437
2324	0.005833748753	90303.36522
2325	0.005833498353	90296.72948
2326	0.005833490074	90295.80676
2327	0.005828671194	90295.60289
2328	0.005827876682	90295.32147
2329	0.005826726812	90295.14472
2330	0.005826208652	90294.72352
2331	0.005826144636	90293.91974
2332	0.005824593295	90292.88024
2333	0.00582444453	90291.56682
2334	0.005823998571	90289.1155
2335	0.005824058599	90286.13741
2336	0.00582319314	90285.89554
2337	0.005822630237	90282.9899
2338	0.005822066435	90282.46148
2339	0.005821285554	90282.14997
2340	0.005820929614	90281.76254
2341	0.005820698451	90280.75426
2342	0.005820371939	90280.27629
2343	0.005814043771	90280.1232
2344	0.00581264317	90278.84295
2345	0.005812376418	90278.36423
2346	0.005812056747	90277.54016
2347	0.005811787931	90277.26696
2348	0.005808242393	90275.84007
2349	0.005807439948	90274.5627
2350	0.005807282461	90274.2706
2351	0.005804741963	90274.02637
2352	0.005803466258	90273.70152
2353	0.005802954776	90273.15017
2354	0.005796589911	90273.00147
2355	0.00579500881	90272.0222
2356	0.0057933523	90271.42104
2357	0.005789053581	90269.54015
2358	0.005788718611	90268.32303
2359	0.005780572372	90268.14896
2360	0.005780174702	90267.50715
2361	0.005770915783	90267.43526
2362	0.00576985478	90266.05034
2363	0.005769578821	90265.724
2364	0.005769585247	90263.91639
2365	0.005769263366	90262.51511
2366	0.005768979443	90259.11252
2367	0.005768758666	90257.18977
2368	0.005768490561	90254.48615
2369	0.005768384048	90253.04043
2370	0.005767789161	90251.80919
2371	0.005767481936	90250.96072
2372	0.00576633511	90250.49552
2373	0.005765505236	90250.16314
2374	0.005764994109	90249.49307
2375	0.005764529898	90246.94386
2376	0.005764037697	90245.94664
2377	0.005759747407	90245.70267
2378	0.00575951897	90245.32385
2379	0.005759820996	90242.85882
2380	0.005759847687	90240.04015
2381	0.005753236546	90236.45971
2382	0.005753640106	90235.18646
2383	0.005753552647	90232.71656
2384	0.005752635905	90231.84685
2385	0.005752303887	90231.05813
2386	0.005751624634	90227.733
2387	0.005751150855	90226.09328
2388	0.005747647953	90225.98564
2389	0.005747151544	90223.09182
2390	0.005746129081	90220.6576
2391	0.005746192703	90219.17633
2392	0.005744795198	90218.19857
2393	0.005744212567	90216.60749
2394	0.005743039592	90215.21726
2395	0.005742295157	90214.60884
2396	0.00574156125	90213.6431
2397	0.005741110732	90212.58866
2398	0.005738710269	90212.51
2399	0.005738355622	90211.28238
2400	0.005738162705	90208.69832
2401	0.005738047084	90206.34386
2402	0.005737972466	90203.86205
2403	0.005737902098	90201.84913
2404	0.005737907527	90200.00999
2405	0.005737242385	90197.45419
2406	0.005734489399	90197.28329
2407	0.005734283433	90196.7032
2408	0.005726084742	90196.60452
2409	0.005724293187	90196.37278
2410	0.005723975235	90195.13615
2411	0.005720671188	90195.00943
2412	0.005718426556	90194.80381
2413	0.005718447611	90194.18293
2414	0.005717203259	90193.33435
2415	0.005716918159	90191.4095
2416	0.005716612471	90189.76599
2417	0.005714048377	90189.47832
2418	0.005714299664	90187.32906
2419	0.005710002273	90187.14963
2420	0.005710285507	90185.29533
2421	0.005709855292	90180.38355
2422	0.005709576792	90178.07097
2423	0.00570445449	90178.0071
2424	0.005703942547	90174.74649
2425	0.005703737549	90174.15254
2426	0.005703564003	90172.5505
2427	0.005703601203	90172.28233
2428	0.005703463415	90170.89893
2429	0.005703428239	90170.66544
2430	0.005703245794	90170.43193
2431	0.00570329023	90170.23737
2432	0.005703186863	90169.49178
2433	0.005702119319	90168.69532
2434	0.005701967816	90166.63535
2435	0.0056998058	90166.36277
2436	0.005699618952	90165.65082
2437	0.005698281723	90165.41463
2438	0.005697379071	90165.35195
2439	0.005696580967	90164.18131
2440	0.005694740989	90163.9267
2441	0.005693993079	90162.68759
2442	0.005692565902	90162.28611
2443	0.00569254733	90162.08809
2444	0.00569171025	90162.0388
2445	0.005692111581	90160.54858
2446	0.005690708626	90160.34505
2447	0.005690618769	90159.77709
2448	0.005690068874	90157.80567
2449	0.005689875896	90155.10315
2450	0.005689581759	90153.73047
2451	0.005689468596	90152.18493
2452	0.005689214565	90151.00149
2453	0.005688997881	90149.33978
2454	0.005688565319	90147.31569
2455	0.005688515952	90147.1934
2456	0.005688449686	90146.96508
2457	0.005687708083	90145.74191
2458	0.005687653994	90144.99409
2459	0.0056869716	90144.48127
2460	0.005686907286	90143.98741
2461	0.005684394971	90143.86529
2462	0.005684344589	90142.87423
2463	0.005684101286	90141.30854
2464	0.005684085689	90140.7309
2465	0.005679378185	90140.61814
2466	0.00567713313	90140.37199
2467	0.00567689669	90138.73692
2468	0.005668424563	90138.5408
2469	0.005662084084	90138.42858
2470	0.005662129378	90137.82311
2471	0.005662094952	90136.7174
2472	0.005661155406	90134.15308
2473	0.005659324489	90133.91075
2474	0.005659239919	90132.64074
2475	0.005658819912	90131.74096
2476	0.005658738865	90129.76045
2477	0.005658130242	90126.24209
2478	0.005657863806	90124.24807
2479	0.005657698726	90123.90268
2480	0.00565769463	90123.30506
2481	0.005657178009	90122.24563
2482	0.005656718384	90121.13788
2483	0.005655528529	90120.16174
2484	0.005654686666	90119.91004
2485	0.005653235907	90119.7151
2486	0.005652771885	90118.53887
2487	0.005653618831	90116.55168
2488	0.005653633508	90115.76864
2489	0.005653061706	90113.38676
2490	0.0056465363	90113.1414
2491	0.005646284406	90112.56809
2492	0.005646225674	90112.03161
2493	0.005646673691	90110.91853
2494	0.005644892534	90110.34436
2495	0.005635751199	90110.28332
2496	0.005634211343	90109.12435
2497	0.00563400062	90108.1781
2498	0.005633394869	90107.46184
2499	0.005633325388	90105.88841
2500	0.00563293983	90105.51823
2501	0.00563289666	90104.36848
2502	0.005632415434	90103.16278
2503	0.005632341204	90102.84199
2504	0.005632015754	90100.89005
2505	0.005632025235	90100.03323
2506	0.005631371871	90099.45183
2507	0.005630972942	90099.35664
2508	0.005630654741	90097.87521
2509	0.005630505398	90095.52251
2510	0.005630291779	90094.62577
2511	0.005630091777	90093.95919
2512	0.005627924509	90093.7535
2513	0.005627670973	90093.06985
2514	0.005627634772	90092.91794
2515	0.005626256148	90092.74967
2516	0.005626092543	90091.35586
2517	0.00562547008	90089.78881
2518	0.005625318859	90089.05886
2519	0.00562490621	90088.20503
2520	0.005624899386	90087.69392
2521	0.005624367236	90087.37084
2522	0.00562219805	90087.21698
2523	0.005621719339	90086.54952
2524	0.005621162218	90085.33082
2525	0.005620010814	90084.72161
2526	0.005619512081	90083.26697
2527	0.005618923929	90082.61653
2528	0.005618862056	90080.78547
