iter	Passed	Remaining
9063	36756	44347
9064	36760	44344
9065	36765	44340
9066	36770	44337
9067	36776	44336
9068	36780	44331
9069	36784	44328
9070	36791	44327
9071	36795	44323
9072	36799	44319
9073	36804	44316
9074	36809	44313
9075	36813	44309
9076	36816	44304
9077	36822	44302
9078	36827	44299
9079	36831	44294
9080	36835	44290
9081	36842	44289
9082	36846	44285
9083	36850	44281
9084	36859	44284
9085	36864	44280
9086	36868	44277
9087	36874	44275
9088	36878	44271
9089	36882	44267
9090	36887	44264
9091	36892	44261
9092	36896	44257
9093	36901	44253
9094	36905	44250
9095	36909	44245
9096	36913	44242
9097	36919	44240
9098	36924	44237
9099	36929	44233
9100	36932	44229
9101	36939	44227
9102	36943	44224
9103	36947	44219
9104	36952	44216
9105	36957	44214
9106	36961	44210
9107	36965	44205
9108	36969	44202
9109	36974	44198
9110	36978	44194
9111	36983	44191
9112	36989	44189
9113	36992	44185
9114	36996	44181
9115	37003	44180
9116	37007	44176
9117	37011	44172
9118	37016	44168
9119	37020	44165
9120	37024	44161
9121	37028	44156
9122	37032	44152
9123	37036	44148
9124	37041	44145
9125	37044	44140
9126	37048	44135
9127	37053	44132
9128	37056	44128
9129	37061	44125
9130	37066	44122
9131	37071	44118
9132	37074	44113
9133	37078	44109
9134	37085	44108
9135	37089	44104
9136	37094	44102
9137	37099	44098
9138	37104	44095
9139	37108	44091
9140	37111	44086
9141	37118	44085
9142	37121	44080
9143	37125	44076
9144	37128	44071
9145	37132	44067
9146	37136	44062
9147	37139	44057
9148	37142	44052
9149	37146	44048
9150	37151	44044
9151	37156	44041
9152	37161	44038
9153	37164	44034
9154	37168	44030
9155	37173	44026
9156	37178	44023
9157	37183	44020
9158	37187	44016
9159	37190	44011
9160	37194	44007
9161	37198	44003
9162	37202	43999
9163	37206	43994
9164	37211	43992
9165	37216	43989
9166	37220	43984
9167	37224	43980
9168	37230	43979
9169	37236	43977
9170	37241	43974
9171	37245	43970
9172	37250	43967
9173	37254	43963
9174	37257	43958
9175	37262	43955
9176	37267	43951
9177	37271	43948
9178	37277	43946
9179	37282	43943
9180	37287	43940
9181	37293	43937
9182	37296	43932
9183	37299	43927
9184	37303	43923
9185	37308	43920
9186	37312	43916
9187	37316	43912
9188	37320	43907
9189	37323	43902
9190	37327	43898
9191	37332	43895
9192	37336	43891
9193	37339	43886
9194	37344	43883
9195	37349	43880
9196	37352	43875
9197	37358	43872
9198	37363	43870
9199	37367	43866
9200	37371	43861
9201	37375	43857
9202	37379	43854
9203	37383	43849
9204	37387	43845
9205	37391	43841
9206	37396	43838
9207	37400	43834
9208	37405	43830
9209	37411	43829
9210	37415	43825
9211	37419	43821
9212	37425	43819
9213	37429	43815
9214	37433	43810
9215	37436	43806
9216	37442	43803
9217	37445	43799
9218	37449	43794
9219	37453	43790
9220	37457	43786
9221	37462	43783
9222	37465	43778
9223	37469	43774
9224	37475	43772
9225	37479	43767
9226	37483	43763
9227	37486	43759
9228	37491	43755
9229	37495	43751
9230	37499	43747
9231	37505	43745
9232	37508	43740
9233	37512	43735
9234	37515	43731
9235	37520	43727
9236	37524	43723
9237	37528	43719
9238	37532	43715
9239	37536	43711
9240	37540	43707
9241	37544	43703
9242	37548	43699
9243	37553	43696
9244	37558	43693
9245	37562	43688
9246	37565	43683
9247	37569	43679
9248	37573	43675
9249	37578	43671
9250	37582	43667
9251	37587	43664
9252	37590	43660
9253	37594	43656
9254	37598	43651
9255	37603	43648
9256	37607	43644
9257	37611	43639
9258	37615	43636
9259	37620	43632
9260	37624	43628
9261	37627	43624
9262	37631	43620
9263	37636	43616
9264	37641	43614
9265	37648	43612
9266	37653	43610
9267	37657	43605
9268	37661	43601
9269	37664	43596
9270	37669	43593
9271	37673	43589
9272	37677	43585
9273	37680	43580
9274	37690	43582
9275	37694	43578
9276	37698	43574
9277	37703	43571
9278	37709	43570
9279	37715	43567
9280	37719	43563
9281	37723	43559
9282	37727	43555
9283	37733	43553
9284	37738	43551
9285	37743	43548
9286	37748	43544
9287	37754	43543
9288	37760	43540
9289	37765	43537
9290	37769	43534
9291	37772	43529
9292	37776	43524
9293	37783	43523
9294	37787	43519
9295	37791	43514
9296	37794	43510
9297	37801	43509
9298	37805	43505
9299	37809	43501
9300	37815	43499
9301	37819	43495
9302	37823	43490
9303	37826	43486
9304	37830	43482
9305	37836	43479
9306	37839	43474
9307	37842	43469
9308	37847	43466
9309	37851	43462
9310	37854	43457
9311	37858	43452
9312	37861	43447
9313	37866	43444
9314	37870	43440
9315	37873	43435
9316	37877	43431
9317	37882	43428
9318	37886	43424
9319	37891	43420
9320	37897	43418
9321	37904	43418
9322	37908	43413
9323	37912	43409
9324	37917	43406
9325	37920	43401
9326	37924	43397
9327	37928	43392
9328	37931	43388
9329	37935	43383
9330	37939	43379
9331	37943	43375
9332	37947	43371
9333	37950	43366
9334	37954	43362
9335	37958	43358
9336	37962	43354
9337	37967	43350
9338	37971	43346
9339	37975	43343
9340	37979	43338
9341	37983	43334
9342	37987	43330
9343	37992	43326
9344	37995	43322
9345	37999	43317
9346	38003	43313
9347	38008	43310
9348	38012	43306
9349	38017	43302
9350	38021	43298
9351	38024	43294
9352	38028	43290
9353	38033	43286
9354	38037	43282
9355	38041	43278
9356	38045	43273
9357	38048	43269
9358	38052	43264
9359	38055	43260
9360	38059	43255
9361	38064	43252
9362	38067	43247
9363	38072	43244
9364	38077	43240
9365	38080	43235
9366	38084	43232
9367	38088	43227
9368	38098	43230
9369	38104	43229
9370	38110	43226
9371	38113	43221
9372	38117	43217
9373	38121	43213
9374	38126	43210
9375	38130	43205
9376	38134	43202
9377	38138	43197
9378	38143	43194
9379	38147	43190
9380	38155	43191
9381	38162	43190
9382	38166	43186
9383	38171	43182
9384	38176	43179
9385	38179	43174
9386	38185	43172
9387	38190	43169
9388	38195	43166
9389	38198	43161
9390	38202	43157
9391	38208	43155
9392	38212	43150
9393	38216	43146
9394	38219	43142
9395	38224	43138
9396	38228	43135
9397	38232	43130
9398	38236	43126
9399	38242	43124
9400	38246	43120
9401	38250	43116
9402	38254	43111
9403	38258	43107
9404	38261	43102
9405	38267	43100
9406	38273	43098
9407	38276	43094
9408	38280	43089
9409	38284	43085
9410	38289	43082
9411	38293	43077
9412	38296	43073
9413	38300	43069
9414	38305	43065
9415	38308	43060
9416	38312	43055
9417	38315	43051
9418	38319	43046
9419	38322	43042
9420	38326	43037
9421	38330	43033
9422	38335	43030
9423	38340	43027
9424	38344	43023
9425	38348	43019
9426	38353	43015
9427	38357	43012
9428	38361	43007
9429	38365	43003
9430	38370	43000
9431	38374	42996
9432	38378	42992
9433	38382	42988
9434	38387	42984
9435	38391	42981
9436	38395	42977
9437	38399	42972
9438	38403	42968
9439	38407	42964
9440	38411	42959
9441	38414	42955
9442	38419	42952
9443	38424	42948
9444	38428	42944
9445	38432	42940
9446	38436	42936
9447	38440	42931
9448	38443	42927
9449	38447	42922
9450	38451	42918
9451	38456	42915
9452	38460	42911
9453	38464	42907
9454	38469	42904
9455	38474	42900
9456	38477	42896
9457	38480	42891
9458	38485	42887
9459	38489	42884
9460	38493	42879
9461	38497	42875
9462	38501	42871
9463	38505	42867
9464	38509	42863
9465	38514	42859
9466	38518	42855
9467	38522	42851
9468	38526	42847
9469	38530	42843
9470	38534	42838
9471	38538	42834
9472	38541	42830
9473	38545	42825
9474	38549	42821
9475	38554	42818
9476	38558	42814
9477	38562	42810
9478	38566	42805
9479	38570	42801
9480	38573	42796
9481	38577	42792
9482	38581	42788
9483	38585	42784
9484	38589	42779
9485	38592	42775
9486	38597	42771
9487	38602	42768
9488	38605	42763
9489	38609	42759
9490	38613	42754
9491	38617	42751
9492	38621	42747
9493	38626	42744
9494	38632	42741
9495	38636	42737
9496	38640	42733
9497	38644	42729
9498	38649	42726
9499	38655	42723
9500	38659	42720
9501	38663	42716
9502	38668	42712
9503	38671	42707
9504	38675	42703
9505	38679	42699
9506	38683	42695
9507	38687	42691
9508	38691	42687
9509	38695	42683
9510	38699	42679
9511	38703	42674
9512	38707	42670
9513	38712	42667
9514	38716	42663
9515	38719	42658
9516	38723	42654
9517	38726	42649
9518	38730	42645
9519	38735	42641
9520	38739	42637
9521	38743	42633
9522	38747	42629
9523	38751	42625
9524	38755	42620
9525	38759	42616
9526	38763	42612
9527	38767	42608
9528	38771	42604
9529	38774	42599
9530	38778	42594
9531	38782	42590
9532	38785	42586
9533	38789	42581
9534	38794	42577
9535	38798	42573
9536	38802	42570
9537	38806	42566
9538	38810	42561
9539	38814	42557
9540	38817	42552
9541	38821	42548
9542	38825	42543
9543	38828	42539
9544	38833	42535
9545	38837	42531
9546	38842	42528
9547	38846	42524
9548	38851	42521
9549	38855	42517
9550	38859	42513
9551	38864	42509
9552	38867	42505
9553	38871	42500
9554	38875	42496
9555	38879	42492
9556	38883	42488
9557	38887	42483
9558	38891	42479
9559	38896	42476
9560	38900	42472
9561	38905	42469
9562	38909	42465
9563	38915	42463
9564	38918	42458
9565	38922	42454
9566	38927	42451
9567	38931	42446
9568	38934	42442
9569	38938	42437
9570	38943	42434
9571	38947	42430
9572	38951	42426
9573	38954	42421
9574	38958	42417
9575	38962	42412
9576	38966	42408
9577	38970	42404
9578	38974	42400
9579	38978	42396
9580	38982	42392
9581	38986	42387
9582	38992	42385
9583	38995	42381
9584	39000	42377
9585	39003	42372
9586	39007	42368
9587	39011	42363
9588	39015	42359
9589	39018	42355
9590	39023	42351
9591	39028	42348
9592	39032	42344
9593	39035	42339
9594	39039	42335
9595	39043	42330
9596	39046	42326
9597	39050	42321
9598	39054	42317
9599	39058	42312
9600	39061	42308
9601	39065	42304
9602	39068	42299
9603	39072	42294
9604	39077	42291
9605	39080	42286
9606	39085	42282
9607	39089	42279
9608	39094	42276
9609	39098	42271
9610	39102	42268
9611	39107	42265
9612	39112	42261
9613	39117	42258
9614	39122	42255
9615	39126	42251
9616	39130	42247
9617	39134	42243
9618	39139	42240
9619	39146	42238
9620	39150	42235
9621	39156	42233
9622	39161	42230
9623	39165	42225
9624	39171	42224
9625	39175	42219
9626	39179	42215
9627	39183	42211
9628	39190	42210
9629	39193	42205
9630	39197	42201
9631	39203	42199
9632	39207	42195
9633	39212	42191
9634	39216	42187
9635	39220	42183
9636	39224	42179
9637	39227	42174
9638	39231	42170
9639	39235	42166
9640	39239	42162
9641	39243	42157
9642	39246	42152
9643	39251	42148
9644	39254	42144
9645	39258	42139
9646	39261	42134
9647	39265	42130
9648	39268	42125
9649	39273	42122
9650	39276	42117
9651	39280	42112
9652	39284	42108
9653	39288	42104
9654	39292	42100
9655	39295	42095
9656	39299	42090
9657	39303	42087
9658	39307	42082
9659	39310	42077
9660	39315	42074
9661	39319	42070
9662	39323	42065
9663	39326	42061
9664	39331	42057
9665	39334	42053
9666	39338	42049
9667	39342	42044
9668	39345	42039
9669	39349	42035
9670	39353	42031
9671	39357	42026
9672	39361	42022
9673	39365	42018
9674	39370	42015
9675	39373	42010
9676	39376	42005
9677	39381	42001
9678	39385	41998
9679	39389	41993
9680	39392	41988
9681	39396	41984
9682	39401	41980
9683	39404	41975
9684	39407	41970
9685	39414	41969
9686	39418	41966
9687	39422	41961
9688	39426	41957
9689	39431	41954
9690	39435	41950
9691	39439	41945
9692	39443	41942
9693	39448	41938
9694	39451	41933
9695	39455	41929
9696	39459	41925
9697	39464	41922
9698	39467	41917
9699	39471	41912
9700	39474	41907
9701	39479	41904
9702	39483	41900
9703	39487	41895
9704	39490	41891
9705	39495	41888
9706	39499	41883
9707	39502	41878
9708	39505	41874
9709	39509	41869
9710	39513	41865
9711	39517	41860
9712	39521	41857
9713	39525	41853
9714	39530	41849
9715	39534	41845
9716	39538	41841
9717	39544	41839
9718	39549	41836
9719	39553	41832
9720	39557	41828
9721	39562	41825
9722	39566	41820
9723	39569	41816
9724	39574	41812
9725	39579	41809
9726	39583	41805
9727	39587	41800
9728	39590	41796
9729	39594	41792
9730	39599	41788
9731	39603	41784
9732	39607	41780
9733	39612	41777
9734	39616	41773
9735	39619	41768
9736	39623	41763
9737	39628	41760
9738	39632	41756
9739	39635	41751
9740	39639	41747
9741	39644	41743
9742	39649	41740
9743	39652	41736
9744	39657	41732
9745	39663	41730
9746	39667	41726
9747	39670	41721
9748	39677	41720
9749	39681	41716
9750	39684	41711
9751	39688	41707
9752	39692	41703
9753	39696	41698
9754	39699	41693
9755	39702	41688
9756	39707	41685
9757	39711	41681
9758	39714	41676
9759	39718	41672
9760	39723	41668
9761	39726	41663
9762	39730	41659
9763	39734	41655
9764	39738	41651
9765	39742	41647
9766	39746	41643
9767	39750	41638
9768	39754	41634
9769	39758	41630
9770	39762	41625
9771	39765	41621
9772	39769	41616
9773	39773	41612
9774	39777	41608
9775	39780	41603
9776	39784	41599
9777	39788	41595
9778	39793	41591
9779	39797	41587
9780	39800	41582
9781	39805	41579
9782	39809	41575
9783	39813	41571
9784	39817	41567
9785	39822	41563
9786	39827	41561
9787	39832	41558
9788	39837	41554
9789	39841	41550
9790	39844	41545
9791	39847	41540
9792	39851	41536
9793	39855	41532
9794	39859	41527
9795	39864	41524
9796	39868	41520
9797	39872	41516
9798	39876	41512
9799	39881	41509
9800	39887	41507
9801	39891	41503
9802	39896	41499
9803	39900	41495
9804	39906	41493
9805	39913	41492
9806	39917	41489
9807	39923	41486
9808	39928	41483
9809	39934	41481
9810	39939	41478
9811	39942	41473
9812	39946	41468
9813	39950	41464
9814	39956	41462
9815	39961	41459
9816	39965	41455
9817	39970	41452
9818	39975	41449
9819	39979	41445
9820	39983	41440
9821	39990	41439
9822	39993	41435
9823	39997	41430
9824	40003	41428
9825	40006	41423
9826	40009	41418
9827	40014	41414
9828	40018	41410
9829	40023	41407
9830	40027	41403
9831	40031	41399
9832	40036	41396
9833	40041	41392
9834	40045	41388
9835	40051	41387
9836	40055	41383
9837	40059	41378
9838	40063	41374
9839	40068	41371
9840	40073	41367
9841	40076	41363
9842	40081	41359
9843	40085	41355
9844	40089	41352
9845	40093	41348
9846	40097	41343
9847	40102	41340
9848	40107	41336
9849	40111	41332
9850	40116	41330
9851	40120	41325
9852	40124	41321
9853	40128	41317
9854	40133	41314
9855	40138	41311
9856	40142	41307
9857	40148	41304
9858	40156	41305
9859	40162	41302
9860	40165	41298
9861	40170	41294
9862	40176	41292
9863	40180	41288
9864	40184	41284
9865	40189	41281
9866	40193	41277
9867	40197	41273
9868	40202	41269
9869	40205	41264
9870	40209	41260
9871	40213	41256
9872	40217	41252
9873	40222	41249
9874	40226	41245
9875	40231	41241
9876	40234	41237
9877	40238	41232
9878	40242	41228
9879	40246	41224
9880	40250	41219
9881	40254	41215
9882	40259	41212
9883	40264	41209
9884	40269	41206
9885	40273	41202
9886	40276	41197
9887	40280	41192
9888	40283	41188
9889	40287	41183
9890	40291	41179
9891	40295	41175
9892	40299	41171
9893	40303	41167
9894	40307	41162
9895	40311	41158
9896	40319	41158
9897	40323	41154
9898	40328	41151
9899	40332	41147
9900	40337	41143
9901	40342	41141
9902	40347	41137
9903	40352	41135
9904	40357	41131
9905	40361	41127
9906	40366	41124
9907	40371	41121
9908	40376	41117
9909	40380	41113
9910	40384	41110
9911	40389	41106
9912	40393	41102
9913	40398	41099
9914	40402	41095
9915	40406	41091
9916	40410	41086
9917	40415	41083
9918	40419	41080
9919	40424	41076
9920	40428	41072
9921	40432	41068
9922	40436	41064
9923	40440	41059
9924	40444	41055
9925	40448	41051
9926	40452	41047
9927	40455	41042
9928	40460	41039
9929	40465	41035
9930	40469	41031
9931	40473	41027
9932	40477	41023
9933	40483	41021
9934	40487	41017
9935	40491	41012
9936	40495	41008
9937	40499	41005
9938	40502	41000
9939	40506	40995
9940	40510	40991
9941	40517	40990
9942	40520	40985
9943	40524	40980
9944	40528	40976
9945	40533	40974
9946	40538	40970
9947	40541	40965
9948	40546	40962
9949	40550	40958
9950	40554	40953
9951	40558	40949
9952	40563	40946
9953	40567	40942
9954	40570	40937
9955	40574	40933
9956	40580	40931
9957	40584	40926
9958	40588	40922
9959	40592	40918
9960	40597	40915
9961	40601	40911
9962	40606	40908
9963	40611	40904
9964	40616	40901
9965	40620	40897
9966	40625	40894
9967	40629	40890
9968	40635	40888
9969	40639	40884
9970	40643	40880
9971	40649	40877
9972	40653	40873
9973	40657	40869
9974	40660	40864
9975	40667	40862
9976	40673	40860
9977	40678	40857
9978	40682	40854
9979	40686	40849
9980	40690	40845
9981	40694	40841
9982	40699	40837
9983	40703	40834
9984	40708	40830
9985	40713	40827
9986	40717	40823
9987	40721	40819
9988	40725	40815
9989	40729	40811
9990	40734	40807
9991	40738	40803
9992	40741	40799
9993	40746	40795
9994	40749	40790
9995	40753	40785
9996	40757	40781
9997	40761	40777
9998	40765	40773
9999	40768	40768
10000	40774	40765
10001	40779	40763
10002	40783	40759
10003	40787	40755
10004	40793	40752
10005	40798	40749
10006	40802	40745
10007	40805	40740
10008	40809	40736
10009	40814	40732
10010	40818	40728
10011	40821	40723
10012	40826	40720
10013	40830	40716
10014	40834	40712
10015	40838	40708
10016	40842	40703
10017	40846	40699
10018	40850	40695
10019	40853	40690
10020	40859	40688
10021	40863	40684
10022	40868	40681
10023	40872	40676
10024	40877	40673
10025	40881	40669
10026	40885	40664
10027	40889	40660
10028	40894	40657
10029	40898	40653
10030	40901	40648
10031	40905	40644
10032	40910	40641
10033	40913	40636
10034	40917	40632
10035	40924	40630
10036	40928	40626
10037	40933	40623
10038	40943	40624
10039	40949	40623
10040	40959	40624
10041	40963	40620
10042	40967	40616
10043	40973	40614
10044	40978	40611
10045	40981	40606
10046	40985	40602
10047	40991	40599
10048	40994	40594
10049	40997	40589
10050	41001	40584
10051	41006	40582
10052	41010	40578
10053	41014	40573
10054	41017	40569
10055	41024	40567
10056	41027	40562
10057	41031	40557
10058	41035	40554
10059	41041	40551
10060	41044	40547
10061	41052	40546
10062	41060	40545
10063	41066	40544
10064	41074	40544
10065	41081	40542
10066	41086	40539
10067	41092	40537
10068	41096	40533
10069	41101	40530
10070	41106	40527
10071	41111	40523
10072	41114	40518
10073	41120	40516
10074	41123	40511
10075	41127	40506
10076	41130	40501
10077	41135	40499
10078	41140	40495
10079	41144	40490
10080	41147	40486
10081	41153	40483
10082	41157	40479
10083	41161	40475
10084	41164	40470
10085	41169	40466
10086	41173	40463
10087	41178	40459
10088	41184	40458
10089	41188	40454
10090	41192	40449
10091	41196	40445
10092	41202	40443
10093	41207	40439
10094	41210	40435
10095	41215	40431
10096	41220	40428
10097	41223	40423
10098	41227	40419
10099	41234	40418
10100	41238	40414
10101	41242	40409
10102	41247	40406
10103	41255	40406
10104	41258	40401
10105	41262	40396
10106	41267	40394
10107	41272	40390
10108	41276	40385
10109	41281	40382
10110	41286	40380
10111	41291	40376
10112	41295	40372
10113	41302	40371
10114	41305	40366
10115	41309	40362
10116	41314	40358
10117	41319	40355
10118	41325	40353
10119	41333	40353
10120	41338	40350
10121	41342	40345
10122	41349	40344
10123	41354	40341
10124	41358	40337
10125	41364	40335
10126	41369	40332
10127	41373	40327
10128	41378	40324
10129	41382	40320
10130	41386	40316
10131	41390	40312
10132	41394	40308
10133	41398	40303
10134	41402	40299
10135	41406	40295
10136	41410	40291
10137	41413	40286
10138	41418	40282
10139	41422	40278
10140	41425	40273
10141	41430	40269
10142	41434	40266
10143	41438	40262
10144	41442	40258
10145	41447	40254
10146	41450	40249
10147	41454	40245
10148	41458	40240
10149	41462	40236
10150	41466	40232
10151	41469	40227
10152	41473	40223
10153	41477	40219
10154	41480	40214
10155	41484	40210
10156	41488	40205
10157	41492	40201
10158	41496	40197
10159	41500	40192
10160	41504	40188
10161	41507	40184
10162	41510	40179
10163	41514	40174
10164	41518	40170
10165	41521	40165
10166	41525	40161
10167	41528	40156
10168	41532	40151
10169	41535	40147
10170	41539	40142
10171	41543	40138
10172	41547	40134
10173	41550	40129
10174	41554	40125
10175	41558	40120
10176	41565	40120
10177	41570	40116
10178	41574	40111
10179	41580	40110
10180	41585	40107
10181	41589	40103
10182	41593	40098
10183	41598	40094
10184	41601	40090
10185	41606	40086
10186	41611	40083
10187	41614	40079
10188	41618	40074
10189	41622	40070
10190	41626	40065
10191	41630	40062
10192	41635	40058
10193	41639	40054
10194	41643	40050
10195	41647	40046
10196	41651	40041
10197	41655	40037
10198	41658	40033
10199	41663	40029
10200	41667	40025
10201	41671	40021
10202	41675	40017
10203	41679	40012
10204	41682	40007
10205	41685	40003
10206	41689	39998
10207	41693	39994
10208	41697	39990
10209	41701	39985
10210	41705	39981
10211	41709	39978
10212	41713	39973
10213	41717	39969
10214	41721	39965
10215	41725	39960
10216	41728	39956
10217	41732	39951
10218	41736	39947
10219	41739	39942
10220	41743	39938
10221	41746	39933
10222	41750	39928
10223	41753	39923
10224	41757	39919
10225	41760	39914
10226	41764	39910
10227	41768	39906
10228	41771	39901
10229	41776	39897
10230	41779	39893
10231	41783	39889
10232	41787	39884
10233	41791	39880
10234	41796	39877
10235	41801	39874
10236	41805	39869
10237	41809	39865
10238	41813	39861
10239	41818	39857
10240	41821	39853
10241	41825	39849
10242	41829	39845
10243	41833	39840
10244	41837	39836
10245	41840	39831
10246	41844	39827
10247	41848	39823
10248	41853	39819
10249	41858	39816
10250	41861	39811
10251	41866	39807
10252	41869	39803
10253	41874	39800
10254	41878	39795
10255	41882	39791
10256	41886	39787
10257	41890	39783
10258	41893	39778
10259	41897	39774
10260	41901	39769
10261	41905	39765
10262	41908	39760
10263	41912	39756
10264	41916	39752
10265	41919	39747
10266	41924	39743
10267	41928	39739
10268	41932	39735
10269	41936	39731
10270	41940	39727
10271	41943	39722
10272	41947	39718
10273	41950	39713
10274	41955	39709
10275	41958	39705
10276	41962	39700
10277	41966	39696
10278	41970	39692
10279	41974	39688
10280	41978	39684
10281	41984	39681
10282	41988	39677
10283	41993	39673
10284	41996	39669
10285	42000	39664
10286	42003	39660
10287	42007	39655
10288	42011	39651
10289	42016	39647
10290	42020	39643
10291	42023	39639
10292	42026	39634
10293	42031	39630
10294	42035	39626
10295	42038	39621
10296	42042	39617
10297	42047	39613
10298	42050	39609
10299	42054	39605
10300	42058	39600
10301	42062	39596
10302	42065	39591
10303	42070	39587
10304	42074	39583
10305	42078	39580
10306	42082	39575
10307	42085	39570
10308	42089	39566
10309	42093	39561
10310	42097	39557
10311	42101	39553
10312	42104	39548
10313	42108	39544
10314	42112	39540
10315	42116	39535
10316	42119	39531
10317	42122	39526
10318	42126	39521
10319	42130	39517
10320	42134	39513
10321	42138	39509
10322	42142	39505
10323	42147	39501
10324	42154	39500
10325	42158	39496
10326	42162	39492
10327	42168	39489
10328	42172	39485
10329	42176	39481
10330	42187	39483
10331	42196	39484
10332	42204	39484
10333	42208	39480
10334	42217	39480
10335	42221	39476
10336	42225	39472
10337	42230	39469
10338	42236	39466
10339	42240	39462
10340	42244	39458
10341	42248	39454
10342	42252	39450
10343	42257	39446
10344	42261	39443
10345	42270	39443
10346	42274	39438
10347	42278	39434
10348	42282	39430
10349	42288	39428
10350	42292	39424
10351	42296	39419
10352	42300	39415
10353	42305	39412
10354	42308	39407
10355	42312	39403
10356	42316	39398
10357	42320	39394
10358	42323	39390
10359	42329	39387
10360	42332	39382
10361	42336	39378
10362	42339	39373
10363	42343	39369
10364	42348	39365
10365	42352	39361
10366	42355	39356
10367	42359	39352
10368	42363	39348
10369	42366	39343
10370	42370	39338
10371	42374	39334
10372	42378	39330
10373	42381	39326
10374	42385	39321
10375	42389	39316
10376	42393	39313
10377	42397	39309
10378	42401	39304
10379	42405	39300
10380	42408	39295
10381	42412	39291
10382	42416	39287
10383	42420	39282
10384	42424	39278
10385	42428	39274
10386	42432	39270
10387	42436	39266
10388	42440	39261
10389	42444	39257
10390	42447	39253
10391	42452	39249
10392	42456	39245
10393	42460	39241
10394	42463	39236
10395	42467	39232
10396	42471	39227
10397	42475	39223
10398	42479	39219
10399	42483	39215
10400	42487	39211
10401	42492	39208
10402	42496	39203
10403	42500	39199
10404	42504	39195
10405	42508	39191
10406	42511	39186
10407	42515	39182
10408	42519	39178
10409	42523	39173
10410	42528	39170
10411	42532	39166
10412	42536	39162
10413	42541	39158
10414	42548	39157
10415	42553	39154
10416	42560	39152
10417	42565	39149
10418	42569	39145
10419	42574	39142
10420	42578	39138
10421	42582	39133
10422	42588	39131
10423	42593	39128
10424	42597	39124
10425	42602	39120
10426	42606	39117
10427	42611	39113
10428	42615	39109
10429	42620	39106
10430	42624	39101
10431	42628	39097
10432	42631	39092
10433	42635	39088
10434	42639	39084
10435	42643	39080
10436	42647	39076
10437	42651	39072
10438	42655	39067
10439	42658	39063
10440	42662	39058
10441	42666	39054
10442	42669	39049
10443	42674	39045
10444	42680	39043
10445	42691	39045
10446	42696	39042
10447	42701	39039
10448	42705	39035
10449	42709	39031
10450	42713	39026
10451	42718	39023
10452	42723	39020
10453	42728	39017
10454	42733	39014
10455	42739	39012
10456	42743	39007
10457	42749	39005
10458	42754	39002
10459	42758	38997
10460	42762	38993
10461	42767	38989
10462	42771	38986
10463	42775	38981
10464	42778	38977
10465	42782	38972
10466	42785	38967
10467	42789	38963
10468	42793	38959
10469	42797	38955
10470	42800	38950
10471	42804	38945
10472	42807	38940
10473	42811	38936
10474	42815	38932
10475	42819	38927
10476	42822	38923
10477	42826	38919
10478	42831	38915
10479	42835	38911
10480	42839	38907
10481	42842	38902
10482	42847	38898
10483	42850	38894
10484	42854	38890
10485	42858	38885
10486	42862	38881
10487	42866	38877
10488	42870	38873
10489	42874	38868
10490	42877	38863
10491	42881	38859
10492	42884	38854
10493	42888	38850
10494	42892	38846
10495	42896	38841
10496	42899	38837
10497	42903	38832
10498	42906	38828
10499	42910	38824
10500	42914	38819
10501	42918	38815
10502	42923	38812
10503	42927	38808
10504	42931	38804
10505	42935	38799
10506	42938	38795
10507	42942	38790
10508	42946	38786
10509	42950	38782
10510	42954	38777
10511	42958	38773
10512	42962	38769
10513	42965	38764
10514	42969	38760
10515	42973	38756
10516	42976	38751
10517	42981	38747
10518	42984	38743
10519	42988	38738
10520	42992	38734
10521	42995	38729
10522	43000	38725
10523	43004	38721
10524	43007	38716
10525	43010	38712
10526	43014	38708
10527	43018	38703
10528	43022	38699
10529	43026	38694
10530	43030	38691
10531	43034	38686
10532	43037	38681
10533	43040	38677
10534	43044	38672
10535	43048	38668
10536	43052	38663
10537	43055	38659
10538	43058	38654
10539	43062	38650
10540	43066	38645
10541	43070	38641
10542	43073	38636
10543	43076	38631
10544	43081	38628
10545	43084	38623
10546	43087	38618
10547	43091	38613
10548	43094	38609
10549	43098	38604
10550	43102	38600
10551	43106	38596
10552	43110	38592
10553	43114	38588
10554	43118	38583
10555	43121	38579
10556	43126	38575
10557	43130	38571
10558	43133	38566
10559	43137	38562
10560	43142	38558
10561	43146	38554
10562	43150	38550
10563	43154	38546
10564	43158	38542
10565	43162	38537
10566	43166	38533
10567	43169	38529
10568	43173	38525
10569	43177	38520
10570	43180	38515
10571	43184	38511
10572	43187	38506
10573	43191	38502
10574	43194	38497
10575	43198	38493
10576	43202	38488
10577	43206	38484
10578	43211	38481
10579	43215	38477
10580	43219	38472
10581	43223	38468
10582	43227	38464
10583	43231	38460
10584	43235	38456
10585	43239	38452
10586	43244	38448
10587	43248	38444
10588	43251	38440
10589	43255	38435
10590	43259	38431
10591	43264	38428
10592	43268	38424
10593	43272	38420
10594	43276	38415
10595	43279	38410
10596	43282	38405
10597	43286	38401
10598	43289	38396
10599	43292	38391
10600	43296	38387
10601	43300	38382
10602	43304	38378
10603	43308	38374
10604	43312	38370
10605	43316	38366
10606	43319	38361
10607	43323	38357
10608	43327	38352
10609	43331	38349
10610	43335	38344
10611	43339	38341
10612	43343	38336
10613	43347	38332
10614	43350	38327
10615	43354	38323
10616	43358	38319
